27 May 2016,1.465438
28 May 2016,1.462758
29 May 2016,1.461913
30 May 2016,1.462544
31 May 2016,1.463486
01 Jun 2016,1.449433
02 Jun 2016,1.441774
03 Jun 2016,1.443428
04 Jun 2016,1.452992
05 Jun 2016,1.451547
06 Jun 2016,1.451547
07 Jun 2016,1.444836
08 Jun 2016,1.454948
09 Jun 2016,1.451337
10 Jun 2016,1.446341
11 Jun 2016,1.426544
12 Jun 2016,1.426198
13 Jun 2016,1.426198
14 Jun 2016,1.420959
15 Jun 2016,1.41226
16 Jun 2016,1.415719
17 Jun 2016,1.420596
18 Jun 2016,1.433384
19 Jun 2016,1.435802
20 Jun 2016,1.43575
21 Jun 2016,1.466544
22 Jun 2016,1.467233
23 Jun 2016,1.464686
24 Jun 2016,1.482701
25 Jun 2016,1.37193
26 Jun 2016,1.368045
27 Jun 2016,1.368045
28 Jun 2016,1.317592
29 Jun 2016,1.332765
30 Jun 2016,1.343616
01 Jul 2016,1.32318
02 Jul 2016,1.32633
03 Jul 2016,1.326357
04 Jul 2016,1.326357
05 Jul 2016,1.329416
06 Jul 2016,1.304351
07 Jul 2016,1.291381
08 Jul 2016,1.289898
09 Jul 2016,1.294373
10 Jul 2016,1.29475
11 Jul 2016,1.29475
12 Jul 2016,1.297597
13 Jul 2016,1.32611
14 Jul 2016,1.31572
15 Jul 2016,1.33053
16 Jul 2016,1.319131
17 Jul 2016,1.319044
18 Jul 2016,1.319044
19 Jul 2016,1.326357
20 Jul 2016,1.310298
21 Jul 2016,1.316716
22 Jul 2016,1.319192
23 Jul 2016,1.311003
24 Jul 2016,1.311329
25 Jul 2016,1.311329
26 Jul 2016,1.314147
27 Jul 2016,1.315037
28 Jul 2016,1.313396
29 Jul 2016,1.315703
30 Jul 2016,1.322655
31 Jul 2016,1.322953
01 Aug 2016,1.322953
02 Aug 2016,1.319583
03 Aug 2016,1.333814
04 Aug 2016,1.332436
05 Aug 2016,1.310839
06 Aug 2016,1.308678
07 Aug 2016,1.307096
08 Aug 2016,1.307096
09 Aug 2016,1.303025
10 Aug 2016,1.300103
11 Aug 2016,1.300483
12 Aug 2016,1.295295
13 Aug 2016,1.291047
14 Aug 2016,1.291873
15 Aug 2016,1.291873
16 Aug 2016,1.28817
17 Aug 2016,1.303781
18 Aug 2016,1.300898
19 Aug 2016,1.31406
20 Aug 2016,1.30736
21 Aug 2016,1.307677
22 Aug 2016,1.307002
23 Aug 2016,1.31337
24 Aug 2016,1.319557
25 Aug 2016,1.31765
26 Aug 2016,1.317436
27 Aug 2016,1.315097
28 Aug 2016,1.313301
29 Aug 2016,1.313845
30 Aug 2016,1.310616
31 Aug 2016,1.308216
01 Sep 2016,1.31337
02 Sep 2016,1.329699
03 Sep 2016,1.329655
04 Sep 2016,1.329442
05 Sep 2016,1.329398
06 Sep 2016,1.331026
07 Sep 2016,1.343544
08 Sep 2016,1.3328
09 Sep 2016,1.330672
10 Sep 2016,1.325908
